state,date,adult_icu_bed_utilization,prob_breach_7d
ND,2022-07-25,0.535885167464115,0.22630303
AZ,2022-08-19,0.609903381642512,0.063509956
IL,2022-09-11,0.597182196605828,0.147337
HI,2022-07-22,0.701421800947867,0.2105402
MS,2022-08-11,0.743169398907104,0.110217206
RI,2022-08-23,0.775510204081633,0.09473915
LA,2022-08-23,0.738368172623061,0.17363185
HI,2022-08-02,0.650717703349282,0.1449529
MI,2022-08-02,0.782534972445952,0.13671127
ID,2022-07-19,0.73992673992674,0.1409274
OH,2022-07-14,0.714629580101632,0.06040858
SD,2022-08-31,0.506276150627615,0.11050919
AZ,2022-08-01,0.596932515337423,0.07095794
NJ,2022-09-12,0.421426037601987,0.09154208
WY,2022-08-02,0.32,0.13341443
MI,2022-07-20,0.792986903253063,0.069871865
SC,2022-08-06,0.664586583463338,0.070524156
FL,2022-08-05,0.71721374633996,0.049763247
NY,2022-08-18,0.708214676889376,0.14019124
KY,2022-08-07,0.7284046692607,0.21328601
WV,2022-08-15,0.732517482517482,0.14146374
DE,2022-07-24,0.812154696132597,0.23787105
CA,2022-08-06,0.718909966877447,0.033058424
NC,2022-07-08,0.815018315018315,0.14854622
WI,2022-07-01,0.691247974068071,0.16901237
MN,2022-08-12,0.769417475728155,0.077039056
OH,2022-07-13,0.732922582373426,0.04187032
OH,2022-08-08,0.661483906164757,0.17984517
NV,2022-08-03,0.745762711864407,0.039424475
MT,2022-07-03,0.601809954751131,0.042719543
NJ,2022-09-05,0.389592123769339,0.09371335
NJ,2022-08-16,0.428028995512599,0.11594141
FL,2022-08-24,0.72803538743136,0.041491125
DC,2022-09-07,0.821875,0.26675645
NM,2022-07-08,0.817721518987342,0.12941909
GA,2022-07-01,0.77954898911353,0.060979825
PR,2022-08-13,0.741935483870968,0.2558491
KS,2022-07-12,0.704119850187266,0.04041648
MA,2022-07-17,0.801513877207738,0.14792569
MD,2022-07-31,0.611067193675889,0.087030955
WY,2022-07-23,0.336283185840708,0.14805973
NV,2022-08-22,0.700379266750948,0.054099273
MD,2022-08-29,0.649920255183413,0.16187277
NE,2022-08-28,0.745833333333333,0.098126076
TN,2022-07-22,0.658485856905158,0.12612459
CO,2022-07-11,0.613192182410424,0.09653419
GA,2022-07-07,0.794563106796116,0.07801397
LA,2022-09-02,0.741331484049931,0.17167558
ME,2022-07-02,0.574074074074074,0.33592126
TN,2022-08-26,0.684470008216927,0.103540935
KY,2022-09-09,0.788732394366197,0.19092214
KY,2022-07-30,0.741837509491268,0.21839628
NV,2022-07-13,0.791044776119403,0.065364726
VI,2022-08-10,0.5,0.4263796
ID,2022-08-28,0.666666666666667,0.06909888
SD,2022-08-11,0.56198347107438,0.23385404
AR,2022-07-09,0.696511627906977,0.076128066
AZ,2022-08-20,0.604468599033816,0.06523882
ID,2022-07-04,0.680769230769231,0.069183536
NY,2022-07-05,0.685890380805635,0.07583535
KY,2022-07-24,0.728228228228228,0.104818344
SC,2022-07-28,0.68046875,0.07385879
KS,2022-09-04,0.639344262295082,0.06673644
WY,2022-08-11,0.368,0.07267589
AK,2022-07-29,0.761904761904762,0.23291756
OH,2022-07-31,0.655200214995969,0.060431197
NY,2022-07-30,0.706476399560922,0.13393025
HI,2022-07-02,0.654205607476636,0.2977388
SC,2022-08-25,0.71583850931677,0.095272414
ND,2022-08-27,0.585365853658537,0.14734676
MI,2022-08-08,0.74935952177626,0.15082484
MD,2022-09-05,0.623911322248614,0.17352661
CO,2022-07-28,0.642045454545455,0.10001952
NJ,2022-07-12,0.436849410131853,0.10160072
AZ,2022-07-01,0.600964436407474,0.038531315
TX,2022-07-29,0.887805684071381,0.13985302
DC,2022-08-27,0.72289156626506,0.12200564
PA,2022-09-14,0.767806267806268,0.20236689
MN,2022-07-03,0.757946210268949,0.05469606
NE,2022-08-23,0.806584362139918,0.14410032
VI,2022-08-02,0.3,0.41113445
CO,2022-08-30,0.636363636363636,0.03470523
RI,2022-07-10,0.835714285714286,0.07489286
AK,2022-09-03,0.819444444444444,0.19520086
MD,2022-08-11,0.691931540342298,0.108143315
OR,2022-08-21,0.726190476190476,0.22187549
WI,2022-08-09,0.709179528838343,0.15461098
TX,2022-08-09,0.88310145911096,0.096481554
LA,2022-09-12,0.716187806587246,0.07972569
ME,2022-08-16,0.692063492063492,0.1285386
WI,2022-08-03,0.728571428571428,0.15239911
MT,2022-08-16,0.621004566210046,0.06872423
IL,2022-08-24,0.630665380906461,0.14600804
MO,2022-07-17,0.754396248534584,0.11013086
WI,2022-08-14,0.665044606650446,0.15672971
NV,2022-09-05,0.692406692406692,0.060468476
IA,2022-09-07,0.725776965265082,0.13695362
MD,2022-08-03,0.665863453815261,0.15105882
MS,2022-08-01,0.715846994535519,0.23812255
AZ,2022-08-10,0.606170598911071,0.053263623
VA,2022-07-08,0.673684210526316,0.11018249
WI,2022-08-23,0.7285140562249,0.08753839
FL,2022-08-06,0.703325599381284,0.08041738
NJ,2022-07-01,0.422160856057991,0.077502735
DE,2022-07-10,0.861878453038674,0.12716697
CT,2022-08-12,0.650828729281768,0.12082607
OR,2022-07-17,0.74014598540146,0.16219658
IL,2022-09-06,0.581888246628131,0.13734458
TN,2022-08-27,0.682519280205656,0.10571299
VA,2022-09-11,0.629590207557211,0.12848203
DC,2022-08-22,0.737654320987654,0.1621887
NM,2022-07-02,0.807792207792208,0.1013289
ME,2022-09-04,0.66358024691358,0.1750487
MS,2022-07-01,0.751381215469613,0.11871989
ME,2022-07-21,0.671826625386997,0.14045432
DE,2022-08-23,0.773480662983425,0.31743592
MS,2022-08-02,0.755102040816326,0.27133414
IA,2022-07-29,0.693840579710145,0.05776645
MT,2022-09-03,0.579185520361991,0.10079423
TX,2022-07-21,0.898183636060656,0.13245241
TX,2022-08-31,0.888209310227659,0.05559809
NM,2022-07-19,0.774683544303798,0.08454976
LA,2022-08-09,0.732782369146006,0.16227032
KY,2022-08-26,0.767267267267267,0.26421088
NY,2022-08-04,0.708754949406071,0.15487204
WA,2022-08-06,0.807890222984563,0.15028694
DE,2022-07-21,0.773480662983425,0.2343161
IL,2022-08-15,0.604234527687296,0.16975595
RI,2022-08-19,0.805369127516778,0.07660386
UT,2022-09-12,0.579150579150579,0.111508526
OK,2022-08-06,0.729896907216495,0.15907176
DC,2022-07-14,0.778787878787879,0.072855845
MA,2022-09-01,0.819983484723369,0.20258826
IA,2022-08-31,0.718181818181818,0.021470372
NM,2022-08-21,0.78740157480315,0.11222331
NH,2022-08-10,0.831168831168831,0.13460289
PR,2022-09-10,0.703020134228188,0.17231633
TX,2022-09-09,0.879581151832461,0.053800188
AR,2022-08-03,0.70475113122172,0.096691966
IL,2022-07-27,0.641738574624481,0.2769343
MT,2022-08-25,0.586363636363636,0.07303555
DE,2022-07-04,0.769230769230769,0.17224729
PA,2022-07-24,0.691576086956522,0.030837245
AR,2022-07-03,0.682033096926714,0.059089873
VT,2022-08-17,0.712765957446808,0.35529304
MD,2022-07-06,0.663974151857835,0.1020921
OK,2022-07-27,0.754048582995952,0.14193575
KY,2022-07-05,0.713639788997739,0.13530587
WA,2022-07-30,0.817157712305026,0.117541976
ND,2022-07-16,0.52132701421801,0.11600506
TN,2022-08-01,0.664026677782409,0.2784186
AZ,2022-07-31,0.605150214592275,0.061644316
NH,2022-07-22,0.779735682819383,0.06606543
VT,2022-08-07,0.691489361702128,0.43779498
MN,2022-07-10,0.75,0.07933156
MN,2022-08-18,0.726591760299626,0.08671985
CT,2022-07-24,0.607497243660419,0.20319846
GA,2022-08-11,0.787692307692308,0.28515995
WV,2022-07-27,0.7779632721202,0.13639913
AK,2022-07-12,0.639344262295082,0.12720588
OR,2022-07-11,0.762446657183499,0.32714984
OK,2022-08-15,0.717816683831102,0.16597854
NE,2022-07-15,0.761410788381743,0.070254765
ID,2022-07-13,0.704119850187266,0.079236336
CT,2022-08-26,0.683920704845815,0.12056242
NC,2022-07-29,0.812819321876452,0.17236884
AL,2022-07-19,0.818595578673602,0.10531827
CO,2022-07-17,0.630732099758648,0.0866122
OK,2022-07-28,0.758620689655172,0.14932622
OH,2022-08-19,0.717021850553008,0.51310474
SD,2022-07-12,0.510548523206751,0.07937084
MI,2022-09-08,0.775423728813559,0.13366404
IN,2022-07-21,0.733106465726787,0.07702991
SC,2022-08-16,0.708821233411397,0.08086629
NV,2022-08-09,0.763659466327827,0.044648293
AR,2022-07-02,0.725995316159251,0.08188436
LA,2022-08-03,0.725228390723823,0.13994366
DE,2022-07-03,0.752747252747253,0.14108545
CA,2022-07-18,0.709145880574452,0.07031443
MN,2022-08-31,0.795868772782503,0.0978951
NJ,2022-08-25,0.430806675938804,0.19261643
FL,2022-07-26,0.722923076923077,0.05896045
KS,2022-08-16,0.728179551122195,0.09174504
IL,2022-07-26,0.635436583811345,0.15690175
AL,2022-08-07,0.777923784494087,0.1922789
CT,2022-07-03,0.621262458471761,0.12604372
TN,2022-09-14,0.669983416252073,0.08658058
PA,2022-08-13,0.701174542474734,0.058220673
IL,2022-07-18,0.599165596919127,0.052677866
VI,2022-08-29,0.3,0.33474293
MT,2022-07-20,0.599078341013825,0.10467767
AR,2022-08-22,0.706422018348624,0.15528633
AR,2022-09-05,0.668240850059032,0.06696689
WI,2022-09-12,0.692493946731235,0.15720327
NJ,2022-08-06,0.430493273542601,0.18287492
WY,2022-08-03,0.352,0.18418929
IN,2022-09-09,0.703524867213906,0.054266743
FL,2022-08-15,0.666718194465914,0.06315828
VA,2022-08-06,0.632663847780127,0.16144346
ID,2022-07-23,0.709302325581395,0.07708031
VA,2022-08-24,0.669121514992109,0.13667938
PR,2022-09-07,0.721337579617834,0.0730331
HI,2022-08-21,0.649769585253456,0.23970541
WY,2022-08-29,0.357723577235772,0.17523937
VA,2022-09-06,0.673994638069705,0.15002024
UT,2022-09-02,0.777272727272727,0.05734012
MT,2022-07-11,0.594470046082949,0.12264718
FL,2022-09-04,0.669261912176892,0.092277125
SD,2022-08-01,0.540084388185654,0.11581845
HI,2022-08-08,0.572815533980582,0.21361217
WA,2022-08-12,0.844559585492228,0.11241943
PA,2022-07-13,0.73236741388737,0.079573855
NH,2022-07-23,0.718061674008811,0.12788576
CO,2022-08-16,0.599837662337662,0.1109668
CA,2022-09-02,0.716000607810363,0.025100462
OR,2022-09-09,0.789772727272727,0.11107424
ID,2022-09-01,0.752,0.06817329
VI,2022-08-21,0.25,0.055631075
MO,2022-09-10,0.734104046242775,0.08080602
SC,2022-09-03,0.672911787665886,0.06089425
KY,2022-08-18,0.786885245901639,0.21979725
AK,2022-08-25,0.857142857142857,0.35170808
OH,2022-08-29,0.68352365415987,0.11256053
LA,2022-07-13,0.74793956043956,0.14275484
MN,2022-08-23,0.72671568627451,0.065581225
IA,2022-08-17,0.706204379562044,0.10732014
WY,2022-07-05,0.308333333333333,0.032507572
MN,2022-08-17,0.732142857142857,0.096674934
VT,2022-09-14,0.826530612244898,0.16630626
MA,2022-08-04,0.825581395348837,0.36071718
IN,2022-08-13,0.691607684529828,0.065987594
NJ,2022-07-20,0.433942738875474,0.26343402
OK,2022-08-25,0.763673890608875,0.15053134
TX,2022-08-12,0.877409536692594,0.105595216
CT,2022-08-18,0.660418963616318,0.12897584
IN,2022-07-16,0.69857433808554,0.029838955
CA,2022-07-10,0.700499924253901,0.022850664
OH,2022-08-14,0.678268018635243,0.10789708
WY,2022-07-06,0.349593495934959,0.06444227
MT,2022-08-15,0.575342465753425,0.11921123
ME,2022-07-12,0.664596273291926,0.13513434
UT,2022-09-07,0.647969052224371,0.07569121
TX,2022-09-07,0.871210852453525,0.054547906
RI,2022-09-13,0.824675324675325,0.14672962
MA,2022-08-14,0.780548628428928,0.18690349
MT,2022-07-18,0.602739726027397,0.097594954
HI,2022-07-12,0.699074074074074,0.17502525
FL,2022-07-19,0.741647421093149,0.05971225
AZ,2022-07-06,0.630354957160343,0.059404954
SC,2022-08-24,0.712625871417506,0.09509472
AK,2022-07-27,0.783783783783784,0.16987613
MO,2022-07-26,0.759358288770054,0.11990849
IA,2022-08-12,0.71195652173913,0.112278536
WY,2022-08-21,0.344,0.052036084
NJ,2022-09-04,0.394301793879705,0.102576956
LA,2022-07-20,0.751932536893886,0.13653009
ME,2022-08-07,0.62037037037037,0.22834963
MI,2022-07-14,0.780467091295117,0.15458274
AZ,2022-07-13,0.62409200968523,0.053245258
IL,2022-07-08,0.62895493767977,0.02644038
SC,2022-07-18,0.675253708040593,0.076237574
PA,2022-07-03,0.692243767313019,0.028898703
AK,2022-07-01,0.636363636363636,0.17822376
VT,2022-09-04,0.709677419354839,0.36036313
IN,2022-07-08,0.7236328125,0.033800002
AR,2022-07-13,0.719723183391004,0.12067978
LA,2022-09-11,0.717314487632509,0.0071470644
MO,2022-07-25,0.735399284862932,0.1017876
RI,2022-07-22,0.868055555555556,0.09954035
IL,2022-07-01,0.615703798276412,0.09617157
CA,2022-07-19,0.717952566796758,0.07813811
UT,2022-08-13,0.694638694638695,0.08430387
IN,2022-08-10,0.703810902074288,0.08407925
DE,2022-08-04,0.712707182320442,0.2770015
NC,2022-07-17,0.788218793828892,0.18324088
IL,2022-08-23,0.647456535737283,0.17203367
PR,2022-08-08,0.73268921095008,0.2528515
MS,2022-08-30,0.79144385026738,0.06171136
NM,2022-08-02,0.793893129770992,0.11325542
ND,2022-07-12,0.502487562189055,0.11113539
WV,2022-09-01,0.782029950083195,0.086620696
ND,2022-07-14,0.537735849056604,0.119341426
AR,2022-07-21,0.702764976958525,0.17762771
KY,2022-08-21,0.727969348659004,0.09521246
MA,2022-08-05,0.819317235636969,0.07353687
SD,2022-07-31,0.512820512820513,0.03299628
MD,2022-08-10,0.665075576770088,0.096348725
WI,2022-07-26,0.717163577759871,0.13498108
MO,2022-09-05,0.687463556851312,0.057856977
OK,2022-07-09,0.743434343434343,0.039082304
NE,2022-08-22,0.747433264887064,0.094160266
PR,2022-07-06,0.692307692307692,0.23376441
SD,2022-08-30,0.526970954356846,0.123421475
IN,2022-08-20,0.702416918429003,0.07383447
CO,2022-07-07,0.63509060955519,0.022734107
NH,2022-07-30,0.787330316742081,0.063959256
MA,2022-07-27,0.816292601828761,0.13620734
VA,2022-08-05,0.67459059693608,0.13427565
NY,2022-09-01,0.702601410934744,0.18273735
VA,2022-07-01,0.654736842105263,0.14069554
ID,2022-08-09,0.754863813229572,0.109184265
WV,2022-07-16,0.7515625,0.059013717
ND,2022-08-08,0.54679802955665,0.24191035
NH,2022-07-05,0.740088105726872,0.098658316
ID,2022-07-30,0.729411764705882,0.09889195
WI,2022-07-13,0.723916532905297,0.1774946
KY,2022-08-12,0.741741741741742,0.2383877
NH,2022-08-20,0.758928571428571,0.08195205
NC,2022-07-18,0.796287703016241,0.18785273
NE,2022-08-31,0.797916666666667,0.100959204
NV,2022-08-28,0.710858585858586,0.013994122
FL,2022-07-11,0.693325130729006,0.04409241
OK,2022-07-10,0.74070351758794,0.15518053
CA,2022-08-14,0.693766115577127,0.022826368
MT,2022-07-28,0.585253456221198,0.060999993
MN,2022-07-22,0.817380352644836,0.05985983
HI,2022-08-27,0.677570093457944,0.08124135
AZ,2022-07-14,0.630657815328908,0.047929578
ME,2022-08-25,0.671826625386997,0.22624114
VT,2022-08-09,0.83695652173913,0.33626226
MD,2022-07-23,0.644956314535346,0.10014669
AL,2022-09-07,0.846354166666667,0.13071255
WV,2022-07-10,0.731319554848967,0.1409779
ND,2022-08-07,0.511961722488038,0.22998215
OK,2022-09-04,0.708376421923475,0.17938289
SD,2022-08-20,0.447257383966245,0.09181177
NE,2022-09-11,0.779381443298969,0.09522777
MO,2022-08-05,0.740480374926772,0.09592547
NV,2022-08-17,0.751576292559899,0.035436008
LA,2022-08-22,0.697658402203857,0.11572322
WI,2022-08-28,0.679002413515688,0.18873665
UT,2022-07-04,0.696261682242991,0.15594493
NE,2022-07-07,0.823651452282158,0.035872128
MI,2022-08-01,0.748925193465176,0.15411165
PA,2022-08-18,0.732678668848882,0.096715234
CT,2022-09-01,0.671067106710671,0.14516094
MD,2022-07-15,0.688943894389439,0.10908862
ME,2022-07-28,0.680851063829787,0.12638935
AZ,2022-08-29,0.572388515577276,0.0634345
CT,2022-07-13,0.696467991169978,0.06987954
WI,2022-09-11,0.683954619124797,0.15030196
AK,2022-08-24,0.822784810126582,0.29892737
GA,2022-09-06,0.76438986953185,0.05804841
MS,2022-07-14,0.747340425531915,0.11067039
VA,2022-08-23,0.666490206458444,0.13715872
OH,2022-07-01,0.676210864329676,0.03600647
AS,2022-08-12,0.714285714285714,0.34855786
FL,2022-07-18,0.701754385964912,0.05184964
LA,2022-08-28,0.716502115655853,0.06256932
DC,2022-09-10,0.783132530120482,0.34169093
OR,2022-08-11,0.784546805349183,0.18332322
RI,2022-07-05,0.827338129496403,0.22316414
RI,2022-08-04,0.830985915492958,0.080975115
NY,2022-07-16,0.691816981962165,0.15203333
WA,2022-07-09,0.822510822510822,0.11837641
GA,2022-08-01,0.756715272448196,0.2999296
RI,2022-07-14,0.916083916083916,0.04400569
ID,2022-08-26,0.726530612244898,0.117678486
MA,2022-07-10,0.766362883181442,0.07548656
DC,2022-07-25,0.75776397515528,0.15516633
RI,2022-07-21,0.880281690140845,0.11806164
AL,2022-07-08,0.808785529715762,0.039670106
NM,2022-08-07,0.76984126984127,0.07407664
MO,2022-07-06,0.742182890855457,0.12905824
RI,2022-07-31,0.840277777777778,0.08669417
OK,2022-07-02,0.682492581602374,0.105402075
DE,2022-08-09,0.747252747252747,0.35779673
UT,2022-07-30,0.725581395348837,0.08871606
PR,2022-08-22,0.686067019400353,0.20993017
NJ,2022-08-24,0.441004471964224,0.22503741
VI,2022-07-25,0.2,0.37621954
HI,2022-07-03,0.607476635514019,0.24945892
VT,2022-07-29,0.757575757575758,0.24899518
PA,2022-08-12,0.719379422972237,0.064694256
NH,2022-07-11,0.721973094170404,0.26025876
MT,2022-09-13,0.572727272727273,0.13658094
AK,2022-07-20,0.84,0.36809647
WV,2022-08-04,0.768370607028754,0.115433455
MS,2022-08-19,0.750993377483444,0.29325345
VT,2022-08-16,0.723404255319149,0.43468606
GA,2022-08-30,0.928489042675894,0.16193984
ME,2022-08-18,0.663492063492064,0.16782361
UT,2022-09-01,0.760626398210291,0.061663195
CT,2022-08-07,0.615044247787611,0.120300196
IN,2022-08-29,0.691542288557214,0.077844724
SC,2022-07-11,0.6671875,0.07080012
MN,2022-09-06,0.740875912408759,0.025580779
DE,2022-09-13,0.845303867403315,0.3505936
PR,2022-08-27,0.75,0.10282833
CO,2022-08-28,0.608108108108108,0.19896811
VT,2022-07-19,0.880434782608696,0.24853432
OH,2022-07-06,0.67716955941255,0.0367987
CA,2022-08-25,0.738567073170732,0.050156165
NJ,2022-08-15,0.419744563341388,0.11697043
WY,2022-07-15,0.318181818181818,0.2407621
WI,2022-08-08,0.690572119258662,0.13844584
NE,2022-08-09,0.775257731958763,0.06675194
TN,2022-07-03,0.626847290640394,0.06938138
IL,2022-08-14,0.6060507482108,0.12510066
SD,2022-07-07,0.567796610169492,0.09264114
FL,2022-08-14,0.67416253101737,0.048033513
IN,2022-08-09,0.715051144666342,0.072836004
DE,2022-07-22,0.806629834254144,0.19620563
MA,2022-08-15,0.787322768974145,0.15884088
MD,2022-08-19,0.675438596491228,0.10068138
MS,2022-07-15,0.733783783783784,0.13837291
VT,2022-07-12,0.78494623655914,0.22173947
IN,2022-09-08,0.717527764365041,0.04583103
VT,2022-07-04,0.670103092783505,0.35272068
IL,2022-08-06,0.62560620756547,0.063088275
VA,2022-07-18,0.654028436018957,0.15734082
LA,2022-07-01,0.681434599156118,0.11384525
NY,2022-08-13,0.688635865995183,0.16712648
AR,2022-08-17,0.722988505747126,0.06902453
NY,2022-09-08,0.730404062706999,0.17542967
ID,2022-07-05,0.666666666666667,0.06377426
WV,2022-08-05,0.776898734177215,0.13961773
FL,2022-09-03,0.700600646850454,0.035248857
AL,2022-08-19,0.820116054158607,0.13938102
KS,2022-07-29,0.695544554455446,0.090525314
DE,2022-07-31,0.839779005524862,0.23914964
AK,2022-08-06,0.804195804195804,0.20451139
AR,2022-07-23,0.65118912797282,0.13863371
AR,2022-08-16,0.731958762886598,0.09447448
DC,2022-08-08,0.768072289156626,0.16982399
WA,2022-07-24,0.8059181897302,0.10194888
SD,2022-09-06,0.547717842323652,0.10752041
CO,2022-08-11,0.637726913970008,0.108567804
NH,2022-07-04,0.674008810572687,0.06683015
ND,2022-07-04,0.517412935323383,0.15853953
IL,2022-08-05,0.633194755356572,0.14108275
ME,2022-09-13,0.70253164556962,0.12656708
WY,2022-08-10,0.32,0.09353197
TX,2022-08-17,0.901467155718573,0.12749141
DC,2022-08-21,0.731629392971246,0.17678782
ID,2022-08-13,0.701612903225806,0.068923905
NJ,2022-07-29,0.428571428571429,0.15068702
ID,2022-07-31,0.723320158102767,0.14674824
MO,2022-08-22,0.700874635568513,0.07413599
SC,2022-08-15,0.660186625194401,0.06590704
DE,2022-08-17,0.734806629834254,0.33889893
KY,2022-07-09,0.750185873605948,0.18460424
FL,2022-09-13,0.708192177394518,0.016686823
WI,2022-08-22,0.695012264922322,0.1513859
AL,2022-07-07,0.814766839378238,0.09576355
UT,2022-07-23,0.753950338600452,0.1254081
OH,2022-08-10,0.725622968580715,0.111429416
SC,2022-09-02,0.677847113884555,0.05319714
MS,2022-07-21,0.764305177111717,0.28567392
MS,2022-09-09,0.760544217687075,0.045218628
MO,2022-07-05,0.694047619047619,0.06612242
SC,2022-07-04,0.622274143302181,0.058504425
VA,2022-07-27,0.666666666666667,0.13711107
WA,2022-09-07,0.810160427807487,0.32508725
VA,2022-08-15,0.621593291404612,0.1886709
VA,2022-07-16,0.660020986358867,0.12207964
OK,2022-09-13,0.738636363636364,0.14924702
ID,2022-08-25,0.737051792828685,0.09999633
TN,2022-08-19,0.650597445405851,0.10770488
CT,2022-08-31,0.66410537870472,0.1932581
AS,2022-07-16,0.571428571428571,0.267145
MO,2022-07-12,0.765323992994746,0.12828764
DC,2022-07-15,0.80421686746988,0.21130434
NE,2022-08-21,0.73469387755102,0.10040185
MA,2022-07-16,0.806972789115646,0.24090979
WY,2022-09-14,0.46031746031746,0.22041869
MA,2022-08-13,0.808616404308202,0.17567532
LA,2022-07-02,0.6802284082798,0.13336597
WA,2022-07-28,0.807919123841618,0.13639095
TX,2022-08-02,0.874250499666889,0.109204635
PA,2022-07-22,0.71047619047619,0.019001754
NY,2022-07-03,0.680460278822748,0.1554415
VI,2022-07-17,0.35,0.28420708
TN,2022-07-20,0.67135761589404,0.11501582
IL,2022-09-03,0.59776,0.09063367
DC,2022-07-12,0.815873015873016,0.10587292
VT,2022-08-12,0.758241758241758,0.5509432
GA,2022-08-18,0.814525575946896,0.05545936
GA,2022-07-08,0.789657853810264,0.06856741
MA,2022-07-25,0.789161727349704,0.17034528
TX,2022-07-24,0.863125638406537,0.12048618
MS,2022-08-08,0.703804347826087,0.09106493
MS,2022-08-07,0.702702702702703,0.16312426
MA,2022-07-15,0.826196473551637,0.14515004
CT,2022-09-10,0.681767955801105,0.06589828
OK,2022-07-26,0.76417004048583,0.17098147
KS,2022-08-12,0.738423028785982,0.08999926
OR,2022-07-18,0.735632183908046,0.096912466
MO,2022-08-14,0.69666861484512,0.05198086
RI,2022-08-21,0.77027027027027,0.07967819
MI,2022-07-18,0.739074550128535,0.12736066
